
# Surface 0 of 1 surfaces

# Curve title: "y**4+x*y-x**3+x-2"

# Contour 0, label:        0
8.6606410e+00 4.9498998e+00 0.0000000e+00 
8.7515111e+00 4.9899800e+00 0.0000000e+00 

# Contour 2, label: 
-1.5044483e+00 -6.0120240e-02 0.0000000e+00 
-1.5151515e+00 -2.4314871e-02 0.0000000e+00 
-1.5160950e+00 -2.0040080e-02 0.0000000e+00 
-1.5249969e+00 2.0040080e-02 0.0000000e+00 
-1.5340021e+00 6.0120240e-02 0.0000000e+00 
-1.5431032e+00 1.0020040e-01 0.0000000e+00 
-1.5522834e+00 1.4028056e-01 0.0000000e+00 
-1.5615164e+00 1.8036072e-01 0.0000000e+00 
-1.5707656e+00 2.2044088e-01 0.0000000e+00 
-1.5799844e+00 2.6052104e-01 0.0000000e+00 
-1.5891154e+00 3.0060120e-01 0.0000000e+00 
-1.5980904e+00 3.4068136e-01 0.0000000e+00 
-1.6068298e+00 3.8076152e-01 0.0000000e+00 
-1.6152425e+00 4.2084168e-01 0.0000000e+00 
-1.6232252e+00 4.6092184e-01 0.0000000e+00 
-1.6306626e+00 5.0100200e-01 0.0000000e+00 
-1.6374263e+00 5.4108216e-01 0.0000000e+00 
-1.6433749e+00 5.8116232e-01 0.0000000e+00 
-1.6483533e+00 6.2124248e-01 0.0000000e+00 
-1.6521925e+00 6.6132265e-01 0.0000000e+00 
-1.6547089e+00 7.0140281e-01 0.0000000e+00 
-1.6557040e+00 7.4148297e-01 0.0000000e+00 
-1.6549638e+00 7.8156313e-01 0.0000000e+00 
-1.6522584e+00 8.2164329e-01 0.0000000e+00 
-1.6473412e+00 8.6172345e-01 0.0000000e+00 
-1.6399487e+00 9.0180361e-01 0.0000000e+00 
-1.6297998e+00 9.4188377e-01 0.0000000e+00 
-1.6165950e+00 9.8196393e-01 0.0000000e+00 
-1.6000160e+00 1.0220441e+00 0.0000000e+00 
-1.5797250e+00 1.0621242e+00 0.0000000e+00 
-1.5553639e+00 1.1022044e+00 0.0000000e+00 
-1.5265538e+00 1.1422846e+00 0.0000000e+00 
-1.5151515e+00 1.1559251e+00 0.0000000e+00 
-1.4822133e+00 1.1823647e+00 0.0000000e+00 
-1.4242876e+00 1.2224449e+00 0.0000000e+00 
-1.3574335e+00 1.2625251e+00 0.0000000e+00 
-1.3131313e+00 1.2858137e+00 0.0000000e+00 
-1.2565482e+00 1.3026052e+00 0.0000000e+00 
-1.1111111e+00 1.3403701e+00 0.0000000e+00 
-1.0852189e+00 1.3426854e+00 0.0000000e+00 
-9.0909091e-01 1.3566072e+00 0.0000000e+00 
-7.0707071e-01 1.3482964e+00 0.0000000e+00 
-6.6412855e-01 1.3426854e+00 0.0000000e+00 
-5.0505051e-01 1.3203195e+00 0.0000000e+00 
-4.1904290e-01 1.3026052e+00 0.0000000e+00 
-3.0303030e-01 1.2769077e+00 0.0000000e+00 
-2.4807505e-01 1.2625251e+00 0.0000000e+00 
-1.0564567e-01 1.2224449e+00 0.0000000e+00 
-1.0101010e-01 1.2210316e+00 0.0000000e+00 
2.1008637e-02 1.1823647e+00 0.0000000e+00 
1.0101010e-01 1.1551445e+00 0.0000000e+00 
1.4186237e-01 1.1422846e+00 0.0000000e+00 
2.5983459e-01 1.1022044e+00 0.0000000e+00 
3.0303030e-01 1.0863731e+00 0.0000000e+00 
3.8644787e-01 1.0621242e+00 0.0000000e+00 
5.0505051e-01 1.0253137e+00 0.0000000e+00 
5.2313663e-01 1.0220441e+00 0.0000000e+00 
7.0707071e-01 9.8668135e-01 0.0000000e+00 
9.0909091e-01 9.8596516e-01 0.0000000e+00 
1.0788050e+00 1.0220441e+00 0.0000000e+00 
1.1111111e+00 1.0280539e+00 0.0000000e+00 
1.1926695e+00 1.0621242e+00 0.0000000e+00 
1.3010795e+00 1.1022044e+00 0.0000000e+00 
1.3131313e+00 1.1062094e+00 0.0000000e+00 
1.3781352e+00 1.1422846e+00 0.0000000e+00 
1.4583662e+00 1.1823647e+00 0.0000000e+00 
1.5151515e+00 1.2080214e+00 0.0000000e+00 
1.5368770e+00 1.2224449e+00 0.0000000e+00 
1.6029975e+00 1.2625251e+00 0.0000000e+00 
1.6756178e+00 1.3026052e+00 0.0000000e+00 
1.7171717e+00 1.3235951e+00 0.0000000e+00 
1.7447935e+00 1.3426854e+00 0.0000000e+00 
1.8078473e+00 1.3827655e+00 0.0000000e+00 
1.8764868e+00 1.4228457e+00 0.0000000e+00 
1.9191919e+00 1.4458407e+00 0.0000000e+00 
1.9435127e+00 1.4629259e+00 0.0000000e+00 
2.0051329e+00 1.5030060e+00 0.0000000e+00 
2.0717467e+00 1.5430862e+00 0.0000000e+00 
2.1212121e+00 1.5706910e+00 0.0000000e+00 
2.1389449e+00 1.5831663e+00 0.0000000e+00 
2.2001214e+00 1.6232465e+00 0.0000000e+00 
2.2658781e+00 1.6633267e+00 0.0000000e+00 
2.3232323e+00 1.6959110e+00 0.0000000e+00 
2.3339743e+00 1.7034068e+00 0.0000000e+00 
2.3953504e+00 1.7434870e+00 0.0000000e+00 
2.4610020e+00 1.7835671e+00 0.0000000e+00 
2.5252525e+00 1.8202873e+00 0.0000000e+00 
2.5301383e+00 1.8236473e+00 0.0000000e+00 
2.5921546e+00 1.8637275e+00 0.0000000e+00 
2.6582126e+00 1.9038076e+00 0.0000000e+00 
2.7272727e+00 1.9431875e+00 0.0000000e+00 
2.7283104e+00 1.9438878e+00 0.0000000e+00 
2.7912814e+00 1.9839679e+00 0.0000000e+00 
2.8581092e+00 2.0240481e+00 0.0000000e+00 
2.9289638e+00 2.0641283e+00 0.0000000e+00 
2.9292929e+00 2.0643043e+00 0.0000000e+00 
2.9931695e+00 2.1042084e+00 0.0000000e+00 
3.0610344e+00 2.1442886e+00 0.0000000e+00 
3.1313131e+00 2.1835620e+00 0.0000000e+00 

# Contour 3, label: 
3.9522501e+00 -2.9058116e+00 0.0000000e+00 
3.9393939e+00 -2.8987150e+00 0.0000000e+00 
3.8733974e+00 -2.8657315e+00 0.0000000e+00 
3.7965128e+00 -2.8256513e+00 0.0000000e+00 
3.7373737e+00 -2.7934721e+00 0.0000000e+00 
3.7212529e+00 -2.7855711e+00 0.0000000e+00 
3.6429910e+00 -2.7454910e+00 0.0000000e+00 
3.5680887e+00 -2.7054108e+00 0.0000000e+00 
3.5353535e+00 -2.6870856e+00 0.0000000e+00 
3.4919559e+00 -2.6653307e+00 0.0000000e+00 
3.4155682e+00 -2.6252505e+00 0.0000000e+00 
3.3426078e+00 -2.5851703e+00 0.0000000e+00 
3.3333333e+00 -2.5798269e+00 0.0000000e+00 
3.2655642e+00 -2.5450902e+00 0.0000000e+00 
3.1909926e+00 -2.5050100e+00 0.0000000e+00 
3.1313131e+00 -2.4713460e+00 0.0000000e+00 
3.1184355e+00 -2.4649299e+00 0.0000000e+00 
3.0419036e+00 -2.4248497e+00 0.0000000e+00 
2.9690761e+00 -2.3847695e+00 0.0000000e+00 
2.9292929e+00 -2.3617259e+00 0.0000000e+00 
2.8957150e+00 -2.3446894e+00 0.0000000e+00 
2.8207279e+00 -2.3046092e+00 0.0000000e+00 
2.7495545e+00 -2.2645291e+00 0.0000000e+00 
2.7272727e+00 -2.2512809e+00 0.0000000e+00 
2.6752583e+00 -2.2244489e+00 0.0000000e+00 
2.6016829e+00 -2.1843687e+00 0.0000000e+00 
2.5320482e+00 -2.1442886e+00 0.0000000e+00 
2.5252525e+00 -2.1401440e+00 0.0000000e+00 
2.4565833e+00 -2.1042084e+00 0.0000000e+00 
2.3842463e+00 -2.0641283e+00 0.0000000e+00 
2.3232323e+00 -2.0282878e+00 0.0000000e+00 
2.3147141e+00 -2.0240481e+00 0.0000000e+00 
2.2389568e+00 -1.9839679e+00 0.0000000e+00 
2.1676265e+00 -1.9438878e+00 0.0000000e+00 
2.1212121e+00 -1.9161262e+00 0.0000000e+00 
2.0965293e+00 -1.9038076e+00 0.0000000e+00 
2.0212267e+00 -1.8637275e+00 0.0000000e+00 
1.9505831e+00 -1.8236473e+00 0.0000000e+00 
1.9191919e+00 -1.8045997e+00 0.0000000e+00 
1.8768715e+00 -1.7835671e+00 0.0000000e+00 
1.8015101e+00 -1.7434870e+00 0.0000000e+00 
1.7310928e+00 -1.7034068e+00 0.0000000e+00 
1.7171717e+00 -1.6948849e+00 0.0000000e+00 
1.6527669e+00 -1.6633267e+00 0.0000000e+00 
1.5765762e+00 -1.6232465e+00 0.0000000e+00 
1.5151515e+00 -1.5884953e+00 0.0000000e+00 
1.5030511e+00 -1.5831663e+00 0.0000000e+00 
1.4187850e+00 -1.5430862e+00 0.0000000e+00 
1.3405305e+00 -1.5030060e+00 0.0000000e+00 
1.3131313e+00 -1.4877996e+00 0.0000000e+00 
1.2533297e+00 -1.4629259e+00 0.0000000e+00 
1.1641996e+00 -1.4228457e+00 0.0000000e+00 
1.1111111e+00 -1.3969742e+00 0.0000000e+00 
1.0702474e+00 -1.3827655e+00 0.0000000e+00 
9.6394336e-01 -1.3426854e+00 0.0000000e+00 
9.0909091e-01 -1.3202551e+00 0.0000000e+00 
8.4423156e-01 -1.3026052e+00 0.0000000e+00 
7.0779469e-01 -1.2625251e+00 0.0000000e+00 
7.0707071e-01 -1.2622932e+00 0.0000000e+00 
5.0505051e-01 -1.2235644e+00 0.0000000e+00 
4.9394027e-01 -1.2224449e+00 0.0000000e+00 
3.0303030e-01 -1.2017141e+00 0.0000000e+00 
1.0101010e-01 -1.1918599e+00 0.0000000e+00 
-1.0101010e-01 -1.1860751e+00 0.0000000e+00 
-1.8412919e-01 -1.1823647e+00 0.0000000e+00 
-3.0303030e-01 -1.1766778e+00 0.0000000e+00 
-5.0505051e-01 -1.1565408e+00 0.0000000e+00 
-5.8219650e-01 -1.1422846e+00 0.0000000e+00 
-7.0707071e-01 -1.1176644e+00 0.0000000e+00 
-7.5455733e-01 -1.1022044e+00 0.0000000e+00 
-8.6950127e-01 -1.0621242e+00 0.0000000e+00 
-9.0909091e-01 -1.0473341e+00 0.0000000e+00 
-9.5354708e-01 -1.0220441e+00 0.0000000e+00 
-1.0189136e+00 -9.8196393e-01 0.0000000e+00 
-1.0798483e+00 -9.4188377e-01 0.0000000e+00 
-1.1111111e+00 -9.1969996e-01 0.0000000e+00 
-1.1287025e+00 -9.0180361e-01 0.0000000e+00 
-1.1649690e+00 -8.6172345e-01 0.0000000e+00 
-1.1985436e+00 -8.2164329e-01 0.0000000e+00 
-1.2296589e+00 -7.8156313e-01 0.0000000e+00 
-1.2585416e+00 -7.4148297e-01 0.0000000e+00 
-1.2854123e+00 -7.0140281e-01 0.0000000e+00 
-1.3104848e+00 -6.6132265e-01 0.0000000e+00 
-1.3131313e+00 -6.5676571e-01 0.0000000e+00 
-1.3280770e+00 -6.2124248e-01 0.0000000e+00 
-1.3438362e+00 -5.8116232e-01 0.0000000e+00 
-1.3586492e+00 -5.4108216e-01 0.0000000e+00 
-1.3726525e+00 -5.0100200e-01 0.0000000e+00 
-1.3859756e+00 -4.6092184e-01 0.0000000e+00 
-1.3987402e+00 -4.2084168e-01 0.0000000e+00 
-1.4110603e+00 -3.8076152e-01 0.0000000e+00 
-1.4230417e+00 -3.4068136e-01 0.0000000e+00 
-1.4347817e+00 -3.0060120e-01 0.0000000e+00 
-1.4463687e+00 -2.6052104e-01 0.0000000e+00 
-1.4578822e+00 -2.2044088e-01 0.0000000e+00 
-1.4693920e+00 -1.8036072e-01 0.0000000e+00 
-1.4809582e+00 -1.4028056e-01 0.0000000e+00 
-1.4926306e+00 -1.0020040e-01 0.0000000e+00 
-1.5044483e+00 -6.0120240e-02 0.0000000e+00 

# Contour 4, label: 
1.0000000e+01 -5.6908392e+00 0.0000000e+00 
9.9525122e+00 -5.6713427e+00 0.0000000e+00 
9.8569457e+00 -5.6312625e+00 0.0000000e+00 
9.7979798e+00 -5.6059967e+00 0.0000000e+00 
9.7619686e+00 -5.5911824e+00 0.0000000e+00 
9.6666242e+00 -5.5511022e+00 0.0000000e+00 
9.5959596e+00 -5.5207443e+00 0.0000000e+00 
9.5723683e+00 -5.5110220e+00 0.0000000e+00 
9.4772249e+00 -5.4709419e+00 0.0000000e+00 
9.3939394e+00 -5.4350757e+00 0.0000000e+00 
9.3837297e+00 -5.4308617e+00 0.0000000e+00 
9.2887647e+00 -5.3907816e+00 0.0000000e+00 
9.1958974e+00 -5.3507014e+00 0.0000000e+00 
9.1919192e+00 -5.3489451e+00 0.0000000e+00 
9.1012623e+00 -5.3106212e+00 0.0000000e+00 
9.0085770e+00 -5.2705411e+00 0.0000000e+00 
8.9898990e+00 -5.2622764e+00 0.0000000e+00 
8.9147379e+00 -5.2304609e+00 0.0000000e+00 
8.8222100e+00 -5.1903808e+00 0.0000000e+00 
8.7878788e+00 -5.1751588e+00 0.0000000e+00 
8.7292138e+00 -5.1503006e+00 0.0000000e+00 
8.6368170e+00 -5.1102204e+00 0.0000000e+00 
8.5858586e+00 -5.0875866e+00 0.0000000e+00 
8.5447145e+00 -5.0701403e+00 0.0000000e+00 
8.4524204e+00 -5.0300601e+00 0.0000000e+00 
8.3838384e+00 -4.9995543e+00 0.0000000e+00 
8.3612671e+00 -4.9899800e+00 0.0000000e+00 
8.2690448e+00 -4.9498998e+00 0.0000000e+00 
8.1818182e+00 -4.9110569e+00 0.0000000e+00 
8.1789014e+00 -4.9098196e+00 0.0000000e+00 
8.0867178e+00 -4.8697395e+00 0.0000000e+00 
7.9967859e+00 -4.8296593e+00 0.0000000e+00 
7.9797980e+00 -4.8218958e+00 0.0000000e+00 
7.9054694e+00 -4.7895792e+00 0.0000000e+00 
7.8155772e+00 -4.7494990e+00 0.0000000e+00 
7.7777778e+00 -4.7322104e+00 0.0000000e+00 
7.7253335e+00 -4.7094188e+00 0.0000000e+00 
7.6354440e+00 -4.6693387e+00 0.0000000e+00 
7.5757576e+00 -4.6420281e+00 0.0000000e+00 
7.5463473e+00 -4.6292585e+00 0.0000000e+00 
7.4564204e+00 -4.5891784e+00 0.0000000e+00 
7.3737374e+00 -4.5513461e+00 0.0000000e+00 
7.3685526e+00 -4.5490982e+00 0.0000000e+00 
7.2785446e+00 -4.5090180e+00 0.0000000e+00 
7.1909091e+00 -4.4689379e+00 0.0000000e+00 
7.1717172e+00 -4.4599188e+00 0.0000000e+00 
7.1018591e+00 -4.4288577e+00 0.0000000e+00 
7.0141401e+00 -4.3887776e+00 0.0000000e+00 
6.9696970e+00 -4.3679029e+00 0.0000000e+00 
6.9264120e+00 -4.3486974e+00 0.0000000e+00 
6.8385600e+00 -4.3086172e+00 0.0000000e+00 
6.7676768e+00 -4.2753600e+00 0.0000000e+00 
6.7522571e+00 -4.2685371e+00 0.0000000e+00 
6.6642178e+00 -4.2284569e+00 0.0000000e+00 
6.5786513e+00 -4.1883768e+00 0.0000000e+00 
6.5656566e+00 -4.1821106e+00 0.0000000e+00 
6.4911691e+00 -4.1482966e+00 0.0000000e+00 
6.4054091e+00 -4.1082164e+00 0.0000000e+00 
6.3636364e+00 -4.0881095e+00 0.0000000e+00 
6.3194767e+00 -4.0681363e+00 0.0000000e+00 
6.2334609e+00 -4.0280561e+00 0.0000000e+00 
6.1616162e+00 -3.9935609e+00 0.0000000e+00 
6.1492125e+00 -3.9879760e+00 0.0000000e+00 
6.0628717e+00 -3.9478958e+00 0.0000000e+00 
5.9791260e+00 -3.9078156e+00 0.0000000e+00 
5.9595960e+00 -3.8981732e+00 0.0000000e+00 
5.8937155e+00 -3.8677355e+00 0.0000000e+00 
5.8096325e+00 -3.8276553e+00 0.0000000e+00 
5.7575758e+00 -3.8020438e+00 0.0000000e+00 
5.7260778e+00 -3.7875752e+00 0.0000000e+00 
5.6415767e+00 -3.7474950e+00 0.0000000e+00 
5.5597497e+00 -3.7074148e+00 0.0000000e+00 
5.5555556e+00 -3.7052917e+00 0.0000000e+00 
5.4750471e+00 -3.6673347e+00 0.0000000e+00 
5.3927845e+00 -3.6272545e+00 0.0000000e+00 
5.3535354e+00 -3.6074807e+00 0.0000000e+00 
5.3101462e+00 -3.5871743e+00 0.0000000e+00 
5.2273525e+00 -3.5470942e+00 0.0000000e+00 
5.1515152e+00 -3.5091117e+00 0.0000000e+00 
5.1469939e+00 -3.5070140e+00 0.0000000e+00 
5.0635607e+00 -3.4669339e+00 0.0000000e+00 
4.9829773e+00 -3.4268537e+00 0.0000000e+00 
4.9494949e+00 -3.4095989e+00 0.0000000e+00 
4.9015346e+00 -3.3867735e+00 0.0000000e+00 
4.8202802e+00 -3.3466934e+00 0.0000000e+00 
4.7474747e+00 -3.3094622e+00 0.0000000e+00 
4.7414224e+00 -3.3066132e+00 0.0000000e+00 
4.6593652e+00 -3.2665331e+00 0.0000000e+00 
4.5802796e+00 -3.2264529e+00 0.0000000e+00 
4.5454545e+00 -3.2081255e+00 0.0000000e+00 
4.5003883e+00 -3.1863727e+00 0.0000000e+00 
4.4204554e+00 -3.1462926e+00 0.0000000e+00 
4.3435274e+00 -3.1062124e+00 0.0000000e+00 
4.2625921e+00 -3.0661323e+00 0.0000000e+00 
4.1847669e+00 -3.0260521e+00 0.0000000e+00 
4.1414141e+00 -3.0028104e+00 0.0000000e+00 
4.1068875e+00 -2.9859719e+00 0.0000000e+00 
4.0279872e+00 -2.9458918e+00 0.0000000e+00 
3.9522501e+00 -2.9058116e+00 0.0000000e+00 

